id_discente,ano_ingresso,periodo_ingresso,semestre_cronologico,renda,sexo_encoded,ano_nascimento,raca_encoded,escola_ens_medio_encoded,cotista_encoded,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,status_curso_encoded,media_periodo,faltas_no_periodo,reprovacoes_no_periodo,total_faltas_acumulado,total_reprovacoes_acumulado,ECT2101_nota,ECT2101_status,ECT2102_nota,ECT2102_status,ECT2103_nota,ECT2103_status,ECT2104_nota,ECT2104_status,ECT2105_nota,ECT2105_status,ECT2106_nota,ECT2106_status,ECT2201_nota,ECT2201_status,ECT2202_nota,ECT2202_status,ECT2203_nota,ECT2203_status,ECT2204_nota,ECT2204_status,ECT2205_nota,ECT2205_status,ECT2206_nota,ECT2206_status,ECT2207_nota,ECT2207_status,ECT2301_nota,ECT2301_status,ECT2302_nota,ECT2302_status,ECT2303_nota,ECT2303_status,ECT2304_nota,ECT2304_status,ECT2305_nota,ECT2305_status,ECT2306_nota,ECT2306_status,ECT2307_nota,ECT2307_status,ECT2401_nota,ECT2401_status,ECT2402_nota,ECT2402_status,ECT2403_nota,ECT2403_status
0003f4cc27ecd5ac049f3ec37a76195c,2022,2.0,1.0,1302.0,0,1983.0,5,2,1,0,0,0,0,-1,0.07,20,6,20,6,0.4,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0003f4cc27ecd5ac049f3ec37a76195c,2022,2.0,2.0,1302.0,0,1983.0,5,2,1,0,0,0,0,-1,0.43,4,3,24,9,1.3,-1,0.0,-1,0.0,-1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,1.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,5.28,40,2,40,2,6.9,1,0.0,0,0.0,0,2.0,-1,5.5,1,8.1,1,0.0,0,0.0,0,5.7,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,2.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,2.1,59,5,99,7,6.9,1,0.0,0,0.0,0,2.0,-1,5.5,1,8.1,1,0.0,0,0.4,0,5.7,1,0.0,0,3.8,0,0.0,0,0.0,0,0.0,0,0.0,0,1.6,0,0.0,0,0.0,0,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,3.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,4.6,0,2,99,9,6.9,1,0.0,0,2.9,0,2.0,0,5.5,1,8.1,1,0.0,0,0.4,0,5.7,1,0.0,0,6.1,1,0.0,0,0.0,0,0.0,0,0.0,0,1.6,0,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,4.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,2.02,54,5,153,14,6.9,1,0.0,0,2.9,0,4.3,0,5.5,1,8.1,1,0.0,0,1.5,0,5.7,1,0.0,0,6.1,1,0.0,0,0.0,0,0.0,0,0.0,0,1.7,0,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,5.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,1.65,40,5,193,19,6.9,1,0.0,0,2.9,0,4.3,0,5.5,1,8.1,1,1.1,0,1.5,0,5.7,1,1.1,0,6.1,1,0.0,0,0.8,0,0.0,0,0.0,0,6.9,1,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,6.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,0.92,65,4,258,23,6.9,1,0.3,0,2.9,0,4.3,0,5.5,1,8.1,1,1.1,0,1.5,0,5.7,1,2.1,0,6.1,1,0.0,0,1.3,0,0.0,0,0.0,0,6.9,1,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,7.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,2.88,28,3,286,26,6.9,1,1.5,0,2.9,0,4.3,0,5.5,1,8.1,1,1.1,0,1.5,0,5.7,1,2.1,0,6.1,1,0.0,0,1.3,0,0.0,0,0.0,0,6.9,1,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,8.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,2.1,30,3,316,29,6.9,1,1.5,0,2.9,0,4.3,0,5.5,1,8.1,1,1.1,0,1.5,0,5.7,1,2.1,0,6.1,1,0.0,0,1.3,0,0.0,0,0.0,0,6.9,1,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
0012eec874bff4c326e63521912828fb,2010,1.0,9.0,1200.0,1,1991.0,4,-1,0,0,0,0,0,-1,0.0,0,5,316,34,6.9,1,1.5,0,2.9,0,4.3,0,5.5,1,8.1,1,1.1,0,1.5,0,5.7,1,2.1,0,6.1,1,0.0,0,1.3,0,0.0,0,0.0,0,6.9,1,0.0,0,8.5,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,1.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,4.92,14,3,14,3,2.5,-1,0.0,0,0.0,0,3.4,-1,8.1,1,6.4,1,0.0,0,0.0,0,8.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,2.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,4.77,36,4,50,7,8.0,1,0.0,0,4.4,0,4.8,-1,8.1,1,6.4,1,0.0,0,0.0,0,8.2,1,0.0,0,5.8,1,0.0,0,0.0,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,3.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,4.6,10,3,60,10,8.0,1,0.0,0,4.4,0,4.8,0,8.1,1,6.4,1,3.3,0,2.1,0,8.2,1,2.5,0,5.8,1,0.0,0,0.0,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,6.0,1,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,4.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,1.7,30,3,90,13,8.0,1,0.0,0,4.4,0,4.8,0,8.1,1,6.4,1,3.3,0,2.1,0,8.2,1,3.5,0,5.8,1,0.0,0,1.1,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,6.0,1,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,5.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,2.93,8,2,98,15,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,3.3,0,2.1,0,8.2,1,3.5,0,5.8,1,0.0,0,1.1,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,6.0,1,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,6.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,1.67,54,4,152,19,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,3.3,0,2.1,0,8.2,1,3.5,0,5.8,1,0.0,0,2.9,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,6.0,1,0.0,0,0.0,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,7.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,2.84,38,3,190,22,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,3.7,0,0.0,0,0.0,0,5.1,1,0.0,0,8.2,1,6.0,1,0.0,0,0.5,0,0.0,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,8.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,1.68,42,4,232,26,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,3.7,0,0.7,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,0.5,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,9.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,0.78,72,6,304,32,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,3.7,0,0.7,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,2.3,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,10.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,0.59,58,8,362,40,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,3.7,0,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,2.3,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,11.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,2.5,134,3,496,43,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,4.6,0,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,2.3,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,12.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,4.08,48,1,544,44,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,5.0,1,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,2.3,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,13.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,1.38,78,8,622,52,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,5.0,1,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,3.1,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,14.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,0.0,123,7,745,59,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,5.0,1,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,3.1,0,0.0,0
002321f817fa95db1e0506e5320df513,2010,2.0,15.0,4000.0,1,1991.0,1,-1,0,0,0,0,0,-1,0.0,0,2,745,61,8.0,1,5.3,1,4.4,0,4.8,0,8.1,1,6.4,1,5.0,1,2.1,0,8.2,1,5.0,1,5.8,1,0.0,0,5.0,1,2.0,0,0.0,0,5.1,1,3.0,0,8.2,1,6.0,1,0.0,0,2.5,0,3.1,0,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,1.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,4.47,28,3,28,3,5.0,1,4.4,-1,1.8,-1,5.3,1,7.9,1,5.0,1,0.0,0,0.0,0,1.9,-1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,2.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,3.5,32,5,60,8,5.0,1,4.4,-1,7.0,1,5.3,1,7.9,1,5.0,1,0.0,0,0.0,0,5.0,1,0.0,0,4.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.9,1,2.3,0,0.0,0,0.0,0,0.0,0,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,3.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,5.36,52,3,112,11,5.0,1,4.9,-1,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,0.0,0,0.0,0,3.9,0,0.0,0,5.9,1,5.9,1,0.0,0,0.0,0,0.0,0,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,4.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,1.53,34,9,146,20,5.0,1,4.9,0,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,4.7,0,0.0,0,3.9,0,0.0,0,5.9,1,5.9,1,0.0,0,3.9,0,5.9,1,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,5.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,0.54,50,9,196,29,5.0,1,4.9,0,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,4.7,0,0.0,0,3.9,0,0.0,0,5.9,1,5.9,1,0.0,0,3.9,0,5.9,1,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,6.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,4.21,84,3,280,32,5.0,1,4.9,0,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,4.7,0,0.0,0,3.9,0,0.0,0,5.9,1,5.9,1,0.0,0,3.9,0,5.9,1,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,7.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,5.1,96,3,376,35,5.0,1,4.9,0,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,4.7,0,0.0,0,5.0,1,0.0,0,5.9,1,5.9,1,0.0,0,3.9,0,5.9,1,0.0,0
003f2bc2c3179baf0bea21a6f3d64d0c,2013,1.0,8.0,5800.0,1,1995.0,5,-1,0,0,0,0,0,1,5.9,8,0,384,35,5.0,1,4.9,0,7.0,1,5.3,1,7.9,1,5.0,1,7.5,1,0.0,0,5.0,1,6.5,1,4.4,0,0.0,0,2.0,0,4.7,0,7.1,1,5.0,1,0.0,0,5.9,1,5.9,1,0.0,0,3.9,0,5.9,1,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,1.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,2.5,10,4,10,4,0.0,-1,0.0,-1,0.0,-1,0.6,-1,7.3,1,7.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,2.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,2.97,0,2,10,6,0.0,0,0.0,0,0.0,0,0.6,0,7.3,1,7.1,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,3.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,6.76,30,0,40,6,0.0,0,0.0,0,0.0,0,5.7,1,7.3,1,7.1,1,0.0,0,0.0,0,0.0,0,5.1,1,6.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,8.7,1,0.0,0,0.0,0,0.0,0,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,4.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,2.46,54,5,94,11,0.0,0,2.7,0,0.0,0,5.7,1,7.3,1,7.1,1,0.2,0,0.0,0,0.0,0,5.1,1,6.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,1.2,0,0.0,0,8.7,1,0.0,0,0.0,0,0.0,0,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,5.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,1.8,0,5,94,16,0.0,0,3.5,0,0.0,0,5.7,1,7.3,1,7.1,1,0.2,0,0.0,0,0.0,0,5.1,1,6.2,1,6.6,1,0.0,0,0.0,0,0.0,0,0.0,0,1.2,0,0.0,0,8.7,1,0.0,0,0.0,0,0.0,0,0.0,0
005826163b7c91f427b5b9e4b02edefd,2014,2.0,6.0,3500.0,1,1990.0,5,-1,0,0,0,0,0,-1,0.44,85,5,179,21,0.0,0,3.5,0,0.0,0,5.7,1,7.3,1,7.1,1,0.2,0,0.0,0,0.0,0,5.1,1,6.2,1,6.6,1,0.0,0,0.0,0,0.0,0,0.0,0,1.2,0,0.0,0,8.7,1,0.0,0,0.0,0,0.0,0,0.0,0
006421fcffb121bb385f66bb3fd071d7,2018,2.0,1.0,1800.0,1,1999.0,1,2,1,0,0,0,0,-1,2.42,74,4,74,4,0.2,-1,0.9,-1,1.3,-1,0.9,-1,6.2,1,5.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
006421fcffb121bb385f66bb3fd071d7,2018,2.0,2.0,1800.0,1,1999.0,1,2,1,0,0,0,0,-1,0.38,56,5,130,9,0.2,-1,0.9,0,1.3,-1,0.9,0,6.2,1,5.0,1,0.0,0,0.0,0,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0076fda0d34ec6c6583a45d228ecf076,2014,1.0,1.0,1500.0,1,1996.0,5,-1,0,0,0,0,0,-1,6.53,20,0,20,0,6.6,1,7.0,1,5.5,1,7.0,1,7.5,1,6.6,1,0.0,0,0.0,0,5.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
0076fda0d34ec6c6583a45d228ecf076,2014,1.0,2.0,1500.0,1,1996.0,5,-1,0,0,0,0,0,-1,3.47,12,3,32,3,6.6,1,7.7,1,5.5,1,7.0,1,7.5,1,6.6,1,5.0,1,0.0,0,5.5,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.2,1,6.4,1,0.0,0,0.0,0,0.0,0,0.0,0
0076fda0d34ec6c6583a45d228ecf076,2014,1.0,3.0,1500.0,1,1996.0,5,-1,0,0,0,0,0,-1,0.23,14,7,46,10,6.6,1,7.7,1,5.5,1,7.0,1,7.5,1,6.6,1,5.0,1,0.0,0,5.5,1,0.0,0,0.0,0,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.2,1,6.4,1,0.0,0,0.0,0,0.0,0,0.0,0
0076fda0d34ec6c6583a45d228ecf076,2014,1.0,4.0,1500.0,1,1996.0,5,-1,0,0,0,0,0,-1,0.0,54,4,100,14,6.6,1,7.7,1,5.5,1,7.0,1,7.5,1,6.6,1,5.0,1,0.0,0,5.5,1,0.0,0,0.0,0,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,5.2,1,6.4,1,0.0,0,0.0,0,0.0,0,0.0,0
009844fdf108330ba90263c37476db3b,2014,1.0,1.0,4000.0,0,1995.0,1,-1,0,0,0,0,0,1,8.58,16,0,16,0,8.1,1,7.5,1,9.1,1,8.9,1,8.3,1,9.6,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
009844fdf108330ba90263c37476db3b,2014,1.0,2.0,4000.0,0,1995.0,1,-1,0,0,0,0,0,1,2.6,0,4,16,4,8.1,1,8.8,1,9.1,1,8.9,1,8.3,1,9.6,1,0.0,0,0.0,0,0.0,0,0.0,0,6.8,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
009844fdf108330ba90263c37476db3b,2014,1.0,3.0,4000.0,0,1995.0,1,-1,0,0,0,0,0,1,1.04,10,7,26,11,8.1,1,8.8,1,9.1,1,8.9,1,8.3,1,9.6,1,0.0,0,0.0,0,0.0,0,0.0,0,6.8,1,0.0,0,0.0,0,0.0,0,0.0,0,8.3,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
009844fdf108330ba90263c37476db3b,2014,1.0,4.0,4000.0,0,1995.0,1,-1,0,0,0,0,0,1,8.08,12,0,38,11,8.1,1,8.8,1,9.1,1,8.9,1,8.3,1,9.6,1,0.0,0,0.0,0,0.0,0,0.0,0,6.8,1,0.0,0,0.0,0,0.0,0,0.0,0,8.3,1,0.0,0,0.0,0,0.0,0,0.0,0,7.7,1,8.1,1,8.7,1
00a0fb714ff259caf096ee10ccaa1368,2023,1.0,1.0,350.0,0,2004.0,5,2,1,0,0,0,0,0,4.02,10,4,10,4,1.3,-1,0.1,-1,3.0,-1,4.2,-1,7.2,1,8.3,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
00a0fb714ff259caf096ee10ccaa1368,2023,1.0,2.0,350.0,0,2004.0,5,2,1,0,0,0,0,0,5.53,5,2,15,6,1.7,-1,5.1,1,3.2,-1,4.2,0,7.2,1,8.3,1,0.0,0,0.0,0,8.2,1,0.0,0,5.8,1,9.2,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
00a0fb714ff259caf096ee10ccaa1368,2023,1.0,3.0,350.0,0,2004.0,5,2,1,0,0,0,0,0,4.55,4,2,19,8,2.0,-1,5.1,1,3.2,0,4.2,0,7.2,1,8.3,1,0.0,0,6.5,1,8.2,1,0.0,0,5.8,1,9.2,1,0.0,0,0.0,0,0.0,0,2.8,0,0.0,0,6.9,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
00a0fb714ff259caf096ee10ccaa1368,2023,1.0,4.0,350.0,0,2004.0,5,2,1,0,0,0,0,0,8.8,8,0,27,8,2.0,0,5.1,1,3.2,0,4.2,0,7.2,1,8.3,1,0.0,0,6.5,1,8.2,1,0.0,0,5.8,1,9.2,1,0.0,0,0.0,0,8.0,1,2.8,0,0.0,0,6.9,1,9.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,1.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,6.32,10,1,10,1,6.1,1,0.0,0,8.2,1,3.5,-1,5.5,1,7.6,1,0.0,0,0.0,0,7.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,2.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,1.57,0,6,10,7,6.1,1,0.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,0.0,0,7.0,1,2.6,0,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,3.4,0,0.0,0,0.0,0,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,3.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,2.26,22,7,32,14,6.1,1,0.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,2.6,0,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,3.4,0,0.0,0,7.1,1,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,4.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,2.29,56,5,88,19,6.1,1,0.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,2.6,0,2.9,0,0.0,0,0.0,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,5.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,1.53,14,3,102,22,6.1,1,0.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,2.6,0,2.9,0,0.0,0,2.5,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,6.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,2.6,14,2,116,24,6.1,1,0.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,4.5,0,2.9,0,0.0,0,2.5,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,7.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,3.33,20,2,136,26,6.1,1,2.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,6.7,1,2.9,0,0.0,0,2.5,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,8.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,2.73,14,2,150,28,6.1,1,2.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,6.7,1,5.9,1,0.0,0,2.5,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.0,0,0.0,0
00b8e48bf60ee440c62d93f5cfed15d6,2010,2.0,9.0,5500.0,1,1992.0,1,-1,0,0,0,0,0,-1,1.04,74,5,224,33,6.1,1,2.0,0,8.2,1,3.5,0,5.5,1,7.6,1,0.0,0,1.4,0,7.0,1,6.7,1,5.9,1,0.0,0,2.5,0,0.0,0,0.0,0,4.7,0,0.0,0,7.1,1,6.3,1,0.0,0,0.0,0,0.7,0,0.0,0
