id_discente,ano_ingresso,periodo_ingresso,concluiu,semestres_para_concluir,renda,sexo_encoded,ano_nascimento,raca_encoded,escola_ens_medio_encoded,cotista_encoded,possui_bolsa_pesquisa,possui_auxilio_alimentacao,possui_auxilio_transporte,possui_auxilio_residencia_moradia,s1_ECT2101_nota,s1_ECT2101_status,s1_ECT2102_nota,s1_ECT2102_status,s1_ECT2103_nota,s1_ECT2103_status,s1_ECT2104_nota,s1_ECT2104_status,s1_ECT2105_nota,s1_ECT2105_status,s1_ECT2106_nota,s1_ECT2106_status,s1_ECT2201_nota,s1_ECT2201_status,s1_ECT2202_nota,s1_ECT2202_status,s1_ECT2203_nota,s1_ECT2203_status,s1_ECT2204_nota,s1_ECT2204_status,s1_ECT2205_nota,s1_ECT2205_status,s1_ECT2206_nota,s1_ECT2206_status,s1_ECT2207_nota,s1_ECT2207_status,s1_ECT2301_nota,s1_ECT2301_status,s1_ECT2302_nota,s1_ECT2302_status,s1_ECT2303_nota,s1_ECT2303_status,s1_ECT2304_nota,s1_ECT2304_status,s1_ECT2305_nota,s1_ECT2305_status,s1_ECT2306_nota,s1_ECT2306_status,s1_ECT2307_nota,s1_ECT2307_status,s1_ECT2401_nota,s1_ECT2401_status,s1_ECT2402_nota,s1_ECT2402_status,s1_ECT2403_nota,s1_ECT2403_status,s1_faltas_no_periodo,s1_media_periodo,s1_reprovacoes_no_periodo,s1_total_faltas_acumulado,s1_total_reprovacoes_acumulado,s2_ECT2101_nota,s2_ECT2101_status,s2_ECT2102_nota,s2_ECT2102_status,s2_ECT2103_nota,s2_ECT2103_status,s2_ECT2104_nota,s2_ECT2104_status,s2_ECT2105_nota,s2_ECT2105_status,s2_ECT2106_nota,s2_ECT2106_status,s2_ECT2201_nota,s2_ECT2201_status,s2_ECT2202_nota,s2_ECT2202_status,s2_ECT2203_nota,s2_ECT2203_status,s2_ECT2204_nota,s2_ECT2204_status,s2_ECT2205_nota,s2_ECT2205_status,s2_ECT2206_nota,s2_ECT2206_status,s2_ECT2207_nota,s2_ECT2207_status,s2_ECT2301_nota,s2_ECT2301_status,s2_ECT2302_nota,s2_ECT2302_status,s2_ECT2303_nota,s2_ECT2303_status,s2_ECT2304_nota,s2_ECT2304_status,s2_ECT2305_nota,s2_ECT2305_status,s2_ECT2306_nota,s2_ECT2306_status,s2_ECT2307_nota,s2_ECT2307_status,s2_ECT2401_nota,s2_ECT2401_status,s2_ECT2402_nota,s2_ECT2402_status,s2_ECT2403_nota,s2_ECT2403_status,s2_faltas_no_periodo,s2_media_periodo,s2_reprovacoes_no_periodo,s2_total_faltas_acumulado,s2_total_reprovacoes_acumulado,s3_ECT2101_nota,s3_ECT2101_status,s3_ECT2102_nota,s3_ECT2102_status,s3_ECT2103_nota,s3_ECT2103_status,s3_ECT2104_nota,s3_ECT2104_status,s3_ECT2105_nota,s3_ECT2105_status,s3_ECT2106_nota,s3_ECT2106_status,s3_ECT2201_nota,s3_ECT2201_status,s3_ECT2202_nota,s3_ECT2202_status,s3_ECT2203_nota,s3_ECT2203_status,s3_ECT2204_nota,s3_ECT2204_status,s3_ECT2205_nota,s3_ECT2205_status,s3_ECT2206_nota,s3_ECT2206_status,s3_ECT2207_nota,s3_ECT2207_status,s3_ECT2301_nota,s3_ECT2301_status,s3_ECT2302_nota,s3_ECT2302_status,s3_ECT2303_nota,s3_ECT2303_status,s3_ECT2304_nota,s3_ECT2304_status,s3_ECT2305_nota,s3_ECT2305_status,s3_ECT2306_nota,s3_ECT2306_status,s3_ECT2307_nota,s3_ECT2307_status,s3_ECT2401_nota,s3_ECT2401_status,s3_ECT2402_nota,s3_ECT2402_status,s3_ECT2403_nota,s3_ECT2403_status,s3_faltas_no_periodo,s3_media_periodo,s3_reprovacoes_no_periodo,s3_total_faltas_acumulado,s3_total_reprovacoes_acumulado,s4_ECT2101_nota,s4_ECT2101_status,s4_ECT2102_nota,s4_ECT2102_status,s4_ECT2103_nota,s4_ECT2103_status,s4_ECT2104_nota,s4_ECT2104_status,s4_ECT2105_nota,s4_ECT2105_status,s4_ECT2106_nota,s4_ECT2106_status,s4_ECT2201_nota,s4_ECT2201_status,s4_ECT2202_nota,s4_ECT2202_status,s4_ECT2203_nota,s4_ECT2203_status,s4_ECT2204_nota,s4_ECT2204_status,s4_ECT2205_nota,s4_ECT2205_status,s4_ECT2206_nota,s4_ECT2206_status,s4_ECT2207_nota,s4_ECT2207_status,s4_ECT2301_nota,s4_ECT2301_status,s4_ECT2302_nota,s4_ECT2302_status,s4_ECT2303_nota,s4_ECT2303_status,s4_ECT2304_nota,s4_ECT2304_status,s4_ECT2305_nota,s4_ECT2305_status,s4_ECT2306_nota,s4_ECT2306_status,s4_ECT2307_nota,s4_ECT2307_status,s4_ECT2401_nota,s4_ECT2401_status,s4_ECT2402_nota,s4_ECT2402_status,s4_ECT2403_nota,s4_ECT2403_status,s4_faltas_no_periodo,s4_media_periodo,s4_reprovacoes_no_periodo,s4_total_faltas_acumulado,s4_total_reprovacoes_acumulado
227c4048b63b54cdb11eb70f02ef2fb3,2014,1.0,1.0,6.0,1000.0,1,1993.0,1,-1,0,0,1,0,1,0.0,-1.0,5.0,1.0,0.0,-1.0,6.4,1.0,8.0,1.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.17,2.0,16.0,2.0,0.0,0.0,5.0,1.0,0.0,-1.0,6.4,1.0,8.0,1.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,6.4,1.0,8.0,1.0,5.6,1.0,1.9,0.0,0.0,0.0,0.0,0.0,5.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,16.0,10.0,0.0,0.0,5.0,1.0,0.0,0.0,6.4,1.0,8.0,1.0,5.6,1.0,5.5,1.0,0.0,0.0,0.0,0.0,5.6,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,5.96,0.0,32.0,10.0
22ac00660968041c6c06f0da7018ccb2,2022,1.0,0.0,5.0,900.0,1,2002.0,5,2,1,0,0,0,0,5.1,1.0,1.6,-1.0,0.3,-1.0,2.4,-1.0,8.2,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.3,3.0,34.0,3.0,5.1,1.0,2.0,-1.0,0.8,-1.0,2.4,0.0,8.2,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,0.0,6.5,1.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.01,4.0,94.0,7.0,5.1,1.0,5.1,1.0,7.0,1.0,2.4,0.0,8.2,1.0,8.2,1.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,0.0,6.5,1.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.64,3.0,190.0,10.0,5.1,1.0,5.1,1.0,7.0,1.0,5.0,1.0,8.2,1.0,8.2,1.0,1.5,0.0,0.0,0.0,0.9,0.0,0.0,0.0,7.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.0,0.0,6.5,1.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.17,2.0,204.0,12.0
22c08475e71518a914e3835ace032601,2020,2.0,0.0,7.0,7000.0,1,1999.0,5,-1,1,0,0,0,0,6.8,1.0,8.1,1.0,7.0,1.0,6.6,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,2.0,0.0,2.0,6.8,1.0,8.1,1.0,7.0,1.0,6.6,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.4,1.0,5.6,1.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.69,2.0,10.0,4.0,6.8,1.0,8.1,1.0,7.0,1.0,6.6,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,7.4,1.0,5.6,1.0,5.5,1.0,6.9,1.0,0.0,0.0,0.0,0.0,5.5,1.0,2.8,0.0,9.3,1.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.8,1.0,56.0,5.0,6.8,1.0,8.1,1.0,7.0,1.0,6.6,1.0,0.0,0.0,0.0,0.0,5.7,1.0,0.0,0.0,8.0,1.0,7.4,1.0,5.6,1.0,5.5,1.0,6.9,1.0,0.0,0.0,8.2,1.0,5.5,1.0,3.5,0.0,9.3,1.0,6.8,1.0,8.0,1.0,2.2,0.0,0.0,0.0,0.0,0.0,28.0,5.28,2.0,84.0,7.0
22c42800a2f14e94cc7be7c226d6512f,2010,2.0,1.0,6.0,3500.0,1,1991.0,1,-1,0,0,0,0,0,4.3,-1.0,0.0,0.0,0.0,0.0,4.8,-1.0,7.7,1.0,7.1,1.0,0.0,0.0,0.0,0.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,5.42,3.0,30.0,3.0,8.2,1.0,0.0,0.0,5.6,1.0,7.7,1.0,7.7,1.0,7.1,1.0,0.0,0.0,0.0,0.0,5.3,1.0,0.0,0.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,6.93,0.0,58.0,3.0,8.2,1.0,0.0,0.0,5.6,1.0,7.7,1.0,7.7,1.0,7.1,1.0,1.4,0.0,3.0,0.0,5.3,1.0,5.8,1.0,5.2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,7.2,1.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.58,3.0,86.0,6.0,8.2,1.0,2.9,0.0,5.6,1.0,7.7,1.0,7.7,1.0,7.1,1.0,6.9,1.0,3.0,0.0,5.3,1.0,5.8,1.0,5.2,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.2,1.0,7.2,1.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72,1.0,86.0,7.0
22c53d13881b067dd9cb0aa89b01196b,2015,2.0,0.0,1.0,1576.0,1,1988.0,5,2,1,0,0,0,0,2.4,-1.0,0.2,-1.0,0.0,-1.0,2.5,-1.0,0.9,-1.0,0.8,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.13,6.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22d4c337cd1b41aea7ca812d5d70107c,2022,2.0,0.0,4.0,1520.0,0,2001.0,3,2,1,0,0,0,0,3.0,-1.0,3.8,-1.0,0.0,-1.0,1.8,-1.0,6.0,1.0,6.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.48,4.0,6.0,4.0,3.0,0.0,3.8,-1.0,5.3,1.0,1.8,0.0,6.0,1.0,6.3,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.0,0.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,5.15,1.0,32.0,5.0,3.0,0.0,3.8,-1.0,5.3,1.0,1.8,0.0,6.0,1.0,6.3,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.8,0.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.26,5.0,132.0,10.0,3.0,0.0,3.8,-1.0,5.3,1.0,1.8,0.0,6.0,1.0,6.3,1.0,0.0,0.0,0.0,0.0,7.6,1.0,0.8,0.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,4.0,312.0,14.0
22dd61888e3dabbea08d9749d9669cfe,2013,1.0,1.0,4.0,7000.0,1,1995.0,1,-1,0,0,0,0,0,6.6,1.0,10.0,1.0,3.4,-1.0,7.0,1.0,8.3,1.0,7.9,1.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.29,1.0,8.0,1.0,6.6,1.0,10.0,1.0,7.0,1.0,7.0,1.0,8.3,1.0,7.9,1.0,0.0,0.0,0.0,0.0,7.8,1.0,0.0,0.0,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,1.0,0.0,0.0,8.4,1.0,9.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.49,0.0,12.0,1.0,6.6,1.0,10.0,1.0,7.0,1.0,7.0,1.0,8.3,1.0,7.9,1.0,5.2,1.0,0.0,0.0,7.8,1.0,4.6,0.0,7.1,1.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,8.3,1.0,0.0,0.0,8.4,1.0,9.1,1.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,5.0,5.02,3.0,17.0,4.0,6.6,1.0,10.0,1.0,7.0,1.0,7.0,1.0,8.3,1.0,7.9,1.0,5.2,1.0,0.0,0.0,7.8,1.0,4.6,0.0,7.1,1.0,0.0,0.0,5.3,1.0,5.0,1.0,0.0,0.0,8.3,1.0,5.7,1.0,8.4,1.0,9.1,1.0,0.0,0.0,6.5,1.0,5.8,1.0,0.0,0.0,16.0,6.27,0.0,33.0,4.0
22f07a852ebebda21c25e7566820e005,2011,1.0,1.0,3.0,1200.0,1,1992.0,5,-1,0,0,0,0,0,8.3,1.0,0.0,0.0,8.0,1.0,8.7,1.0,8.5,1.0,8.4,1.0,0.0,0.0,0.0,0.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.45,0.0,4.0,0.0,8.3,1.0,0.0,0.0,8.0,1.0,8.7,1.0,8.5,1.0,8.4,1.0,7.0,1.0,5.3,1.0,8.8,1.0,8.6,1.0,7.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1.0,0.0,0.0,9.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.68,0.0,12.0,0.0,8.3,1.0,0.0,0.0,8.0,1.0,8.7,1.0,8.5,1.0,8.4,1.0,7.0,1.0,5.3,1.0,8.8,1.0,8.6,1.0,7.6,1.0,0.0,0.0,6.0,1.0,7.0,1.0,0.0,0.0,7.9,1.0,7.0,1.0,9.7,1.0,0.0,0.0,0.0,0.0,3.6,0.0,7.0,1.0,0.0,0.0,8.0,6.32,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22fb43e151547234cf02737aa6699aae,2011,2.0,1.0,7.0,1500.0,0,1993.0,1,-1,0,0,0,0,0,6.4,1.0,0.0,0.0,5.8,1.0,7.2,1.0,7.8,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.7,1.0,2.0,1.0,6.4,1.0,0.0,0.0,5.8,1.0,7.2,1.0,7.8,1.0,7.0,1.0,5.5,1.0,0.0,0.0,7.9,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.07,3.0,14.0,4.0,6.4,1.0,0.0,0.0,5.8,1.0,7.2,1.0,7.8,1.0,7.0,1.0,5.5,1.0,0.0,0.0,7.9,1.0,3.1,0.0,0.0,0.0,0.0,0.0,8.6,1.0,8.0,1.0,0.0,0.0,5.7,1.0,0.0,0.0,7.0,1.0,7.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6.5,1.0,32.0,5.0,6.4,1.0,0.0,0.0,5.8,1.0,7.2,1.0,7.8,1.0,7.0,1.0,5.5,1.0,0.0,0.0,7.9,1.0,3.1,0.0,0.0,0.0,0.0,0.0,8.6,1.0,8.0,1.0,0.0,0.0,5.7,1.0,2.2,0.0,7.0,1.0,7.9,1.0,0.0,0.0,1.1,0.0,5.9,1.0,0.0,0.0,12.0,3.57,4.0,44.0,9.0
2314099ddc2ef6259ce87d06f09033f1,2018,1.0,0.0,10.0,1039.0,1,1998.0,5,2,1,0,0,0,0,2.5,-1.0,5.2,1.0,8.2,1.0,7.3,1.0,6.4,1.0,8.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.4,1.0,6.0,1.0,7.4,1.0,5.2,1.0,8.2,1.0,7.3,1.0,6.4,1.0,8.8,1.0,0.0,0.0,9.4,1.0,9.3,1.0,0.0,0.0,8.3,1.0,8.9,1.0,6.4,1.0,0.0,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.29,0.0,30.0,1.0,7.4,1.0,5.2,1.0,8.2,1.0,7.3,1.0,6.4,1.0,8.8,1.0,6.5,1.0,9.4,1.0,9.3,1.0,6.1,1.0,8.3,1.0,8.9,1.0,6.4,1.0,0.0,0.0,8.3,1.0,8.9,1.0,0.0,0.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.08,0.0,76.0,1.0,7.4,1.0,5.2,1.0,8.2,1.0,7.3,1.0,6.4,1.0,8.8,1.0,6.5,1.0,9.4,1.0,9.3,1.0,6.1,1.0,8.3,1.0,8.9,1.0,6.4,1.0,6.2,1.0,8.3,1.0,8.9,1.0,5.1,1.0,8.3,1.0,7.2,1.0,0.0,0.0,6.3,1.0,0.0,0.0,0.0,0.0,12.0,4.13,2.0,88.0,3.0
2330e1844b13a0f7bb4cc05e8c32d165,2013,1.0,1.0,3.0,2500.0,1,1994.0,1,-1,0,0,0,0,0,6.7,1.0,7.2,1.0,5.0,1.0,8.3,1.0,8.0,1.0,8.2,1.0,0.0,0.0,0.0,0.0,9.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.57,0.0,2.0,0.0,6.7,1.0,7.8,1.0,5.0,1.0,8.3,1.0,8.0,1.0,8.2,1.0,9.8,1.0,0.0,0.0,9.6,1.0,8.7,1.0,8.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.22,0.0,12.0,0.0,6.7,1.0,7.8,1.0,5.0,1.0,8.3,1.0,8.0,1.0,8.2,1.0,9.8,1.0,0.0,0.0,9.6,1.0,8.7,1.0,8.3,1.0,0.0,0.0,8.9,1.0,9.6,1.0,0.0,0.0,8.0,1.0,6.4,1.0,8.7,1.0,6.7,1.0,0.0,0.0,8.4,1.0,6.9,1.0,0.0,0.0,0.0,8.21,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235cc52bd04f6a665a1cb14d2331b0bd,2013,1.0,0.0,7.0,2400.0,0,1995.0,3,-1,0,0,0,0,0,2.7,-1.0,3.4,-1.0,6.6,1.0,4.4,-1.0,7.2,1.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,5.03,3.0,18.0,3.0,2.7,-1.0,5.0,1.0,6.6,1.0,4.4,0.0,7.2,1.0,5.9,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.4,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.71,4.0,20.0,7.0,5.0,1.0,5.0,1.0,6.6,1.0,4.4,0.0,7.2,1.0,5.9,1.0,0.4,0.0,0.0,0.0,5.0,1.0,2.4,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,5.0,1.0,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.97,4.0,68.0,11.0,5.0,1.0,5.0,1.0,6.6,1.0,4.4,0.0,7.2,1.0,5.9,1.0,0.4,0.0,0.0,0.0,5.0,1.0,2.4,0.0,4.3,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,5.0,1.0,7.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,8.0,164.0,19.0
236d5dd19ac18a2179ae3be96f54d6f5,2015,2.0,1.0,7.0,2400.0,1,1997.0,5,2,1,0,1,0,1,1.1,-1.0,1.6,-1.0,0.0,-1.0,6.8,1.0,5.6,1.0,5.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,3.0,2.0,3.0,5.5,1.0,1.6,0.0,5.0,1.0,6.8,1.0,5.6,1.0,5.9,1.0,0.0,0.0,7.7,1.0,6.2,1.0,0.0,0.0,5.4,1.0,5.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.85,0.0,12.0,3.0,5.5,1.0,1.6,0.0,5.0,1.0,6.8,1.0,5.6,1.0,5.9,1.0,0.2,0.0,7.7,1.0,6.2,1.0,4.4,0.0,5.4,1.0,5.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,5.1,1.0,0.0,0.0,5.1,1.0,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.34,4.0,47.0,7.0,5.5,1.0,1.6,0.0,5.0,1.0,6.8,1.0,5.6,1.0,5.9,1.0,6.7,1.0,7.7,1.0,6.2,1.0,4.4,0.0,5.4,1.0,5.3,1.0,7.1,1.0,0.0,0.0,7.1,1.0,5.1,1.0,4.6,0.0,5.1,1.0,7.1,1.0,6.5,1.0,1.3,0.0,0.0,0.0,0.0,0.0,19.0,5.55,2.0,66.0,9.0
